#t  uxym  vxum  uule  vvle  wwle  uwle  vwle  wcube

  wtle  uwsb  vwsb  ttle  wtsb  englez  engsbz
   0.38242555E+05   0.12825223E+02   0.55448713E+01   0.23055148E+01   0.18612469E+01   0.89104247E+00  -0.55774564E+00  -0.13987020E+00   0.45370552E+00   0.10908676E+00  -0.28137551E-02  -0.56202663E-03   0.38309388E-01   0.12892839E-02   0.24714034E+01   0.13731648E+00
   0.38242902E+05   0.12825458E+02   0.55447459E+01   0.23056288E+01   0.18614632E+01   0.89129627E+00  -0.55773330E+00  -0.13969047E+00   0.45415640E+00   0.10909600E+00  -0.28164103E-02  -0.55306038E-03   0.38310625E-01   0.12895804E-02   0.24717188E+01   0.13730346E+00
   0.38243250E+05   0.12825687E+02   0.55446272E+01   0.23057375E+01   0.18617008E+01   0.89155215E+00  -0.55771434E+00  -0.13949388E+00   0.45465484E+00   0.10910120E+00  -0.28193856E-02  -0.54366543E-03   0.38312007E-01   0.12898754E-02   0.24720421E+01   0.13729072E+00
   0.38243598E+05   0.12825912E+02   0.55445156E+01   0.23058467E+01   0.18619593E+01   0.89180958E+00  -0.55769086E+00  -0.13928162E+00   0.45519230E+00   0.10910529E+00  -0.28231393E-02  -0.53444947E-03   0.38313571E-01   0.12901982E-02   0.24723742E+01   0.13727830E+00
   0.38243945E+05   0.12826131E+02   0.55444107E+01   0.23059602E+01   0.18622395E+01   0.89206707E+00  -0.55766428E+00  -0.13905145E+00   0.45576373E+00   0.10910901E+00  -0.28274718E-02  -0.52531681E-03   0.38315386E-01   0.12903898E-02   0.24727154E+01   0.13726594E+00
   0.38244297E+05   0.12826344E+02   0.55443115E+01   0.23060827E+01   0.18625414E+01   0.89232355E+00  -0.55763626E+00  -0.13880286E+00   0.45636156E+00   0.10911095E+00  -0.28321191E-02  -0.51619671E-03   0.38317468E-01   0.12906863E-02   0.24730663E+01   0.13725412E+00
   0.38244648E+05   0.12826551E+02   0.55442176E+01   0.23062196E+01   0.18628643E+01   0.89257848E+00  -0.55760878E+00  -0.13853763E+00   0.45697534E+00   0.10911087E+00  -0.28372400E-02  -0.50753099E-03   0.38319830E-01   0.12910647E-02   0.24734278E+01   0.13724208E+00
   0.38244996E+05   0.12826752E+02   0.55441284E+01   0.23063745E+01   0.18632075E+01   0.89283067E+00  -0.55758321E+00  -0.13825582E+00   0.45759669E+00   0.10910596E+00  -0.28429742E-02  -0.49911061E-03   0.38322546E-01   0.12914249E-02   0.24738002E+01   0.13723020E+00
   0.38245344E+05   0.12826948E+02   0.55440421E+01   0.23065505E+01   0.18635716E+01   0.89307868E+00  -0.55756068E+00  -0.13795570E+00   0.45821953E+00   0.10910791E+00  -0.28488657E-02  -0.49123517E-03   0.38325638E-01   0.12918899E-02   0.24741845E+01   0.13721846E+00
   0.38245695E+05   0.12827138E+02   0.55439582E+01   0.23067515E+01   0.18639556E+01   0.89332175E+00  -0.55754256E+00  -0.13763852E+00   0.45883483E+00   0.10910986E+00  -0.28550979E-02  -0.48424344E-03   0.38328938E-01   0.12923506E-02   0.24745815E+01   0.13720679E+00
   0.38246043E+05   0.12827320E+02   0.55438762E+01   0.23069801E+01   0.18643562E+01   0.89356005E+00  -0.55753005E+00  -0.13730924E+00   0.45943061E+00   0.10910834E+00  -0.28618295E-02  -0.47776458E-03   0.38332418E-01   0.12926966E-02   0.24749908E+01   0.13719492E+00
   0.38246395E+05   0.12827499E+02   0.55437942E+01   0.23072388E+01   0.18647758E+01   0.89379114E+00  -0.55752367E+00  -0.13696258E+00   0.46000481E+00   0.10910283E+00  -0.28687592E-02  -0.47213287E-03   0.38336199E-01   0.12931345E-02   0.24754148E+01   0.13718329E+00
   0.38246746E+05   0.12827673E+02   0.55437112E+01   0.23075299E+01   0.18652116E+01   0.89401525E+00  -0.55752426E+00  -0.13660280E+00   0.46054694E+00   0.10910175E+00  -0.28757052E-02  -0.46760947E-03   0.38340315E-01   0.12935966E-02   0.24758530E+01   0.13717178E+00
   0.38247098E+05   0.12827843E+02   0.55436258E+01   0.23078554E+01   0.18656625E+01   0.89423156E+00  -0.55753255E+00  -0.13623077E+00   0.46105084E+00   0.10910034E+00  -0.28829630E-02  -0.46412396E-03   0.38344756E-01   0.12940142E-02   0.24763064E+01   0.13715976E+00
   0.38247445E+05   0.12828005E+02   0.55435386E+01   0.23082142E+01   0.18661228E+01   0.89444137E+00  -0.55754858E+00  -0.13585396E+00   0.46150801E+00   0.10909881E+00  -0.28902660E-02  -0.46184912E-03   0.38349364E-01   0.12944044E-02   0.24767730E+01   0.13714768E+00
   0.38247789E+05   0.12828161E+02   0.55434484E+01   0.23086069E+01   0.18665919E+01   0.89464396E+00  -0.55757248E+00  -0.13547255E+00   0.46191573E+00   0.10909765E+00  -0.28971173E-02  -0.46064300E-03   0.38354129E-01   0.12946873E-02   0.24772532E+01   0.13713576E+00
   0.38248133E+05   0.12828312E+02   0.55433531E+01   0.23090332E+01   0.18670684E+01   0.89483923E+00  -0.55760419E+00  -0.13508794E+00   0.46227187E+00   0.10909329E+00  -0.29040892E-02  -0.46076888E-03   0.38359080E-01   0.12949350E-02   0.24777472E+01   0.13712354E+00
   0.38248477E+05   0.12828459E+02   0.55432529E+01   0.23094928E+01   0.18675511E+01   0.89502722E+00  -0.55764359E+00  -0.13470151E+00   0.46257529E+00   0.10908963E+00  -0.29111798E-02  -0.46225780E-03   0.38364224E-01   0.12951588E-02   0.24782548E+01   0.13711087E+00
   0.38248820E+05   0.12828602E+02   0.55431452E+01   0.23099878E+01   0.18680409E+01   0.89520729E+00  -0.55769074E+00  -0.13431183E+00   0.46282566E+00   0.10908543E+00  -0.29179610E-02  -0.46504964E-03   0.38369589E-01   0.12953288E-02   0.24787779E+01   0.13709804E+00
